,BTCUSDT_open,BTCUSDT_high,BTCUSDT_low,BTCUSDT_close,EMA10gtEMA30,ClGtEMA10,MACD,RSI,%K,%R,PROC,return,class
302,10302.58,10384.99,9953.0,10098.15,-1,-1,-36.940209793062934,45.90475128791554,48.07195299139799,-51.928047008602,-0.044142216046396954,0.00595950743453022,1
303,10098.19,10293.0,9880.0,10158.33,-1,-1,-24.257837340642844,47.330632093047114,49.66467356173236,-50.33532643826764,-0.013632748892339118,0.0,0
304,10098.19,10293.0,9880.0,10158.33,-1,-1,-15.48360116957167,47.330632093047114,46.0598757459213,-53.9401242540787,-0.013632748892339118,0.025267932819666328,1
305,10158.75,10448.81,10040.0,10415.01,-1,1,-25.96429675403497,53.40588524868387,64.58109346475497,-35.41890653524503,-0.003908805380321788,-0.007004313966093245,0
306,10415.01,10439.0,10153.0,10342.06,-1,1,-26.868800744356196,51.58473642298204,52.754803623352274,-47.245196376647726,-0.003768357739678996,-0.0006807154474058885,0
307,10344.13,10419.99,10222.33,10335.02,-1,1,-25.86870056144841,51.40256796500133,44.354547847193125,-55.645452152806875,0.0030961495158747672,-0.0031939947866573837,0
308,10332.81,10360.0,10252.15,10302.01,-1,1,-22.01095355469884,50.501996743870436,41.13679121136205,-58.86320878863795,0.020187856191480676,-0.004921369713289048,0
309,10303.34,10355.0,10078.0,10251.31,-1,-1,-15.385216464897425,49.079725300965194,36.194644545605115,-63.805355454394885,0.009153079295514082,0.0,0
310,10303.34,10355.0,10078.0,10251.31,-1,-1,-10.572378437671784,49.079725300965194,36.194644545605115,-63.805355454394885,0.009153079295514082,-0.006193354800508422,0
311,10249.68,10275.0,10128.01,10187.82,-1,-1,-3.0722472787269997,47.151165511657965,30.005751216040967,-69.99424878395904,-0.021813709252319537,-0.003026162613787853,0
312,10187.48,10258.02,10100.0,10156.99,-1,-1,3.6417752577213722,46.201780057496215,38.87578947368418,-61.12421052631582,-0.017894887478896827,0.008595066057956346,1
313,10156.41,10325.0,9653.0,10244.29,-1,1,1.9640390142649906,49.31395463934259,62.93666844066002,-37.06333155933998,-0.008778889639303993,-0.007389482336013553,0
314,10243.7,10281.0,10061.39,10168.59,-1,-1,5.512263408946508,46.78650247254422,62.344619105199534,-37.655380894800466,-0.012950870752406576,-0.017917921757097166,0
315,10167.92,10176.7,9900.0,9986.39,-1,-1,18.934032535086484,41.29994688790251,41.893165454065624,-58.106834545934376,-0.02584255085447617,0.0,0
316,10167.92,10176.7,9900.0,9986.39,-1,-1,26.170024063149086,41.29994688790251,41.893165454065624,-58.106834545934376,-0.02584255085447617,0.004253789407383524,1
317,9985.15,10089.0,9853.97,10028.87,-1,-1,26.378946260947956,43.10406893447446,47.23112300674797,-52.76887699325203,-0.015601963913771437,-0.03256797625255892,0
318,10028.05,10049.99,9615.77,9702.25,-1,-1,45.6674622528346,34.35984027885061,10.38125420147888,-89.61874579852112,-0.044771137906013475,-0.12462160838980652,0
319,9702.2,9794.99,7800.0,8493.14,-1,-1,132.1179268780173,18.996521490989892,26.2652519893899,-73.7347480106101,-0.17093912804108446,-0.007428348055018574,0
320,8497.55,8730.0,8215.64,8430.05,-1,-1,182.69488098808893,18.530924264374462,24.0478017091668,-75.9521982908332,-0.1709715899647838,-0.04345407203990481,0
321,8430.05,8465.99,7750.0,8063.73,-1,-1,227.07071779375562,16.068335080621566,12.020306513409945,-87.97969348659007,-0.19252803064971427,0.0,0
322,8430.05,8465.99,7750.0,8063.73,-1,-1,241.33833300883043,16.068335080621566,12.043378119001902,-87.9566218809981,-0.19252803064971427,0.014159700287584176,1
323,8063.49,8265.0,7852.15,8177.91,-1,-1,228.15000652516136,19.915511207137328,16.426487523992318,-83.57351247600768,-0.18456316613935575,0.0025556652005218616,1
324,8177.47,8315.0,8001.09,8198.81,-1,-1,203.87709322761447,20.63264316900515,17.429514563106775,-82.57048543689322,-0.1549578705970265,-0.018903962892175774,0
325,8199.38,8229.13,7890.0,8043.82,-1,-1,184.68921363660166,19.25559334972914,11.410485436893193,-88.5895145631068,-0.05290387300809827,0.03052281130109824,1
326,8043.04,8337.26,7710.0,8289.34,-1,-1,143.7138384020111,27.509230556168376,22.154493307839395,-77.84550669216061,-0.01669147869822826,0.0003739742850457084,1
327,8289.97,8500.0,8173.05,8292.44,-1,-1,106.373605024825,27.60984768492996,22.65422014780243,-77.34577985219757,0.02836280480621263,0.0,0
328,8289.97,8500.0,8173.05,8292.44,-1,-1,73.22463266971647,27.60984768492996,23.612113349819612,-76.38788665018039,0.02836280480621263,0.008139944334839999,1
329,8292.67,8373.91,8151.22,8359.94,-1,-1,39.965799374633605,30.061271433693776,26.3485628572587,-73.6514371427413,0.02225874337086134,-0.016265666978471316,0
330,8360.0,8393.0,8060.0,8223.96,-1,-1,21.2761184621678,28.003897092699276,21.604035308953303,-78.3959646910467,0.0030675183349778367,-0.010558173921079272,0
331,8224.43,8232.41,8005.0,8137.13,-1,-1,9.512713214102405,26.745172202223614,18.253496809815434,-81.74650319018457,0.011600209850543698,-0.0013444543715045443,0
332,8137.09,8183.41,8012.98,8126.19,-1,-1,-2.157583395288384,26.583047452750847,19.961246816531474,-80.03875318346853,-0.019681904711352238,-0.033464637179293044,0
333,8127.55,8153.87,7785.0,7854.25,-1,-1,3.5035827440384537,22.871617609707485,14.142156862745098,-85.8578431372549,-0.05284210678642239,0.0,0
334,8127.55,8153.87,7785.0,7854.25,-1,-1,2.3684454121346903,22.871617609707485,18.259493670886076,-81.74050632911393,-0.05284210678642239,0.042759015819460844,1
335,7855.3,8299.92,7762.0,8190.09,-1,1,-24.40489987718263,35.72474944210673,60.770886075949385,-39.229113924050615,-0.020317131462666043,-0.0026495435337096085,0
336,8190.82,8325.0,8088.75,8168.39,-1,-1,-42.97128299398719,35.315235360569375,58.02405063291143,-41.97594936708857,-0.006757085394384068,0.04803272125841196,1
337,8170.79,8670.0,8115.0,8560.74,-1,1,-81.74618419130564,47.11849724470908,88.61874999999996,-11.381250000000023,0.05205889545822663,-0.0003165614187558008,0
338,8562.15,8644.0,8414.52,8558.03,-1,1,-105.75662626716888,47.05462933321224,88.3364583333334,-11.663541666666598,0.05314175523830984,-0.03499987730821241,0
339,8557.82,8779.51,8212.38,8258.5,-1,-1,-100.07092463390944,40.51746673792746,51.28516797411898,-48.71483202588102,0.05146894993156571,0.0,0
340,8557.82,8779.51,8212.38,8258.5,-1,-1,-94.95753227218904,40.51746673792746,48.79558923253825,-51.20441076746175,0.05146894993156571,0.005036023490948782,1
341,8257.95,8400.0,8250.0,8300.09,-1,1,-92.90865396566562,41.81909029077618,52.88301834871402,-47.11698165128598,0.013430865839081133,-0.00302165398206522,0
342,8301.98,8451.37,8160.0,8275.01,-1,-1,-88.42147802328702,41.23313351865557,50.4181777083272,-49.5818222916728,0.013052755806223735,0.008844702302474694,1
343,8275.24,8388.85,8203.0,8348.2,-1,1,-88.71108092713996,43.711795419493406,57.6112274080845,-42.3887725919155,-0.0248272929676639,-0.02262883016698214,0
344,8346.86,8403.0,8090.0,8159.29,-1,-1,-75.05069462305408,39.12483341457941,39.04531650794586,-60.954683492054144,-0.046592498507249995,-0.020534874970738914,0
345,8159.3,8181.16,7917.0,7991.74,-1,-1,-54.554914947312284,35.56057308774065,22.57864787569653,-77.42135212430347,-0.0323012653629594,0.0,0
346,8159.3,8181.16,7917.0,7991.74,-1,-1,-41.41757365419801,35.56057308774065,22.57864787569653,-77.42135212430347,-0.0323012653629594,0.009865185804343035,1
347,7995.02,8124.92,7929.03,8070.58,-1,-1,-38.518025708787604,38.61246173160561,30.326974673467568,-69.67302532653243,-0.02765150739329335,-0.015311167227138545,0
348,8070.71,8115.0,7816.01,7947.01,-1,-1,-29.182203683982436,35.75424144833842,18.182622283810495,-81.8173777161895,-0.039637414335450954,0.0001258334895766211,1
349,7946.89,8098.1,7866.92,7948.01,-1,-1,-24.18490321141971,35.795660888313805,13.700051894135962,-86.29994810586403,-0.04793727989267153,0.03464263381651511,1
350,7949.87,8297.0,7870.0,8223.35,-1,1,-39.62148635027705,46.09964894431442,42.27711468604049,-57.72288531395951,0.007851173325130054,-0.0031714568880079064,0
351,8223.35,8333.0,8142.03,8197.27,-1,1,-47.73019506089895,45.3571267079674,39.57031655422939,-60.42968344577061,0.02571780363225038,0.0,0
352,8223.35,8333.0,8142.03,8197.27,-1,1,-52.376440037794936,45.3571267079674,39.57031655422939,-60.42968344577061,0.02571780363225038,-0.02162549238953948,0
353,8197.28,8297.99,8000.0,8020.0,-1,-1,-43.176582219764526,40.24688812391359,21.171769590036302,-78.82823040996371,-0.006267207561290506,-0.06900000000000006,0
354,8020.06,8047.59,7300.0,7466.62,-1,-1,-1.6796574592922298,29.190559129712028,14.471455744026661,-85.52854425597333,-0.060449150057694696,-0.0072603132341005905,0
355,7468.47,7503.68,7337.99,7412.41,-1,-1,26.033070827466474,28.368403244541668,9.763151723598824,-90.23684827640118,-0.06738793735790473,0.1676391349102384,1
356,7412.41,8799.0,7361.0,8655.02,-1,1,-39.16597262743852,57.746137233040876,90.39492995330224,-9.605070046697769,0.05249320532386437,0.0664331220494001,1
357,8655.88,10370.0,8470.38,9230.0,-1,1,-116.48661894704654,64.91619874547868,62.86644951140065,-37.13355048859935,0.12598462658909607,0.0,0
358,8655.88,10370.0,8470.38,9230.0,1,1,-160.39219815215023,64.91619874547868,62.86644951140065,-37.13355048859935,0.12598462658909607,0.032495124593716174,1
359,9230.0,9794.98,9074.34,9529.93,1,1,-199.8275232800671,68.18251919951084,72.63615635179154,-27.36384364820846,0.18827057356608481,-0.03408104781462207,0
360,9528.23,9902.1,9160.0,9205.14,1,1,-194.07009656197997,61.50479401905523,62.05667752442995,-37.94332247557005,0.2328389552434702,0.021996406355579756,1
361,9204.45,9550.0,9072.0,9407.62,1,1,-193.49535693287913,63.87982618706365,68.65211726384368,-31.347882736156322,0.26917156498358846,-0.026882463364804376,0
362,9407.62,9409.84,9001.01,9154.72,1,1,-166.69685115908507,58.98480707044034,60.414332247556985,-39.585667752443015,0.05773527964117921,-0.0015150654525751817,0
363,9154.02,9405.0,8913.0,9140.85,1,1,-139.74101909889228,58.719051721243915,59.96254071661239,-40.03745928338761,-0.009658721560129972,0.0,0
364,9154.02,9405.0,8913.0,9140.85,1,1,-114.66630017722063,58.71905172124391,59.96254071661239,-40.03745928338761,-0.009658721560129972,0.009929054737797927,1
365,9140.86,9279.0,9030.0,9231.61,1,1,-97.61582820281711,60.08387863788254,62.918892508143344,-37.081107491856656,-0.03130348281676777,0.006273011966493325,1
366,9231.4,9373.74,9186.21,9289.52,1,1,-84.16971620039533,60.970552843629285,64.80521172638439,-35.19478827361562,0.009166617780935546,-0.010206124751332868,0
367,9289.85,9362.57,9066.14,9194.71,1,1,-63.749541182935786,58.67262430427342,61.716938110749155,-38.283061889250845,-0.022631653914592816,0.021603726490558195,1
368,9196.46,9513.68,9115.84,9393.35,1,1,-58.61061324258105,61.911590854897,67.78869462831588,-32.21130537168412,0.026066335180103928,-0.009015952775101588,0
369,9392.4,9454.95,9175.76,9308.66,1,1,-45.104021884772976,59.76110130415721,64.72781655034895,-35.27218344965105,0.018358248959341798,0.0,0
370,9392.4,9454.95,9175.76,9308.66,1,1,-32.36269580228182,59.761101304157215,44.128825765153046,-55.871174234846954,0.018358248959341798,0.0032647019012403966,1
371,9307.73,9440.91,9250.01,9339.05,1,1,-22.634602209377334,60.334486385685466,45.72861940809212,-54.27138059190787,0.011638273280608548,-0.013154442903721364,0
372,9339.16,9375.0,9101.0,9216.2,1,-1,-5.474099465625983,56.81031787252526,30.654130017187406,-69.3458699828126,-0.00789276518054751,-0.04801002582409253,0
373,9214.0,9261.0,8696.0,8773.73,1,-1,35.85518972334674,46.31676376173007,6.444739242185519,-93.5552607578145,-0.04578502203984678,0.004066685434815032,1
374,8773.74,8880.0,8724.88,8809.41,1,-1,59.570319211736404,47.16428132101821,13.2798594847775,-86.7201405152225,-0.06216525520714127,0.026115256299797496,1
375,8809.18,9147.19,8750.0,9039.47,1,-1,58.46139806741138,52.384181772822046,42.00542999706477,-57.99457000293523,-0.02891823312915076,0.0,0
376,8809.18,9147.19,8750.0,9039.47,1,-1,56.400020773237486,52.384181772822046,42.00542999706477,-57.99457000293523,-0.02891823312915076,-0.03387366737209141,0
377,9040.16,9072.32,8618.68,8733.27,1,-1,73.26214482557594,45.4526772867324,12.80335195530728,-87.19664804469272,-0.06486527002211134,0.010153127064661982,1
378,8733.36,8888.0,8567.6,8821.94,1,-1,75.73455234746365,47.614378422588956,26.883561643835634,-73.11643835616435,-0.042779019552527095,-0.005080515170132638,0
379,8821.91,8844.99,8702.0,8777.12,1,-1,77.40456221413365,46.608904222806366,22.146118721461235,-77.85388127853875,0.00038638070695146045,-0.014861366826476208,0
380,8777.54,8800.0,8582.6,8646.68,1,-1,83.77174782021957,43.71560764915166,8.358701166920339,-91.64129883307966,-0.01847229269610559,-0.020233199331998075,0
381,8646.38,8790.0,8400.0,8471.73,-1,-1,95.3988452475665,40.11847604301857,6.4408088499389,-93.5591911500611,-0.06280677960101641,0.0,0
382,8646.38,8790.0,8400.0,8471.73,-1,-1,98.33090829262551,40.11847604301857,6.7993743779325575,-93.20062562206745,-0.06280677960101641,0.002276984748097677,1
383,8471.62,8543.0,8400.0,8491.02,-1,-1,94.20422988250883,40.74200184778739,8.627897056732582,-91.37210294326742,-0.02773875077720029,0.0013402394529749007,1
384,8490.74,8635.0,8350.68,8502.4,-1,-1,86.1596836054434,41.13144108819564,13.916329581831302,-86.08367041816871,-0.036221057953239405,-0.03707541400075265,0
385,8502.87,8503.52,8060.0,8187.17,-1,-1,96.7283138921515,34.38945321065404,9.670722433460082,-90.32927756653993,-0.06721453050658993,-0.006538278794748331,0
386,8186.5,8218.63,8003.0,8133.64,-1,-1,101.48775157385052,33.388608393093236,10.384737678855352,-89.61526232114466,-0.05933375584617448,-0.004380572535789606,0
387,8133.83,8264.29,8038.4,8098.01,-1,-1,100.98295498858545,32.70630701942375,8.303690820580513,-91.69630917941949,-0.04411377605282503,0.0,0
388,8133.83,8264.29,8038.4,8098.01,-1,-1,94.7011166780955,32.70630701942376,8.303690820580513,-91.69630917941949,-0.04411377605282503,-0.05807229183466067,0
389,8098.56,8134.73,7500.0,7627.74,-1,-1,114.92333464116648,24.913232525045075,7.755025224776725,-92.24497477522327,-0.10166976405661518,-0.047131915875475605,0
390,7627.79,7750.0,6790.0,7268.23,-1,-1,143.36732155566415,20.827555733774105,20.953678712888625,-79.04632128711137,-0.14515548550997368,0.00596293733137232,1
391,7268.23,7344.48,7080.01,7311.57,-1,-1,149.43776417626756,22.47807682974515,24.86034318398473,-75.13965681601526,-0.10694782201908601,-0.055841631824628646,0
392,7311.1,7330.39,6861.0,6903.28,-1,-1,169.64805266519608,18.553913510502042,5.5124355836281325,-94.48756441637187,-0.15126806694173833,0.02988289624642193,1
393,6900.23,7377.69,6515.0,7109.57,-1,-1,158.0537438341949,25.619394737101615,26.02056892778992,-73.97943107221008,-0.12205961711581,0.0,0
394,6900.23,7377.69,6515.0,7109.57,-1,-1,139.9374318038699,25.619394737101615,26.134945054945042,-73.86505494505496,-0.12205961711581,0.006550325828425629,1
395,7109.99,7340.0,7017.48,7156.14,-1,-1,115.39200721532319,27.271261478668563,28.181978021978036,-71.81802197802196,-0.06182696316340088,0.04924163026436035,1
396,7154.75,7655.0,6840.0,7508.52,-1,1,68.3245696462879,38.41606536474906,46.86415094339625,-53.13584905660375,0.0330603186745605,-0.011857196890998623,0
397,7507.9,7643.0,7360.0,7419.49,-1,-1,37.62215298849378,36.878446157070826,42.66462264150942,-57.33537735849058,0.01476016778886068,0.04315525730205172,1
398,7418.52,7850.0,7362.3,7739.68,-1,1,-7.41472707503965,45.350322217782114,61.58751232072094,-38.41248767927906,0.12115979650253221,-0.025555320116594005,0
399,7740.99,7810.0,7441.0,7541.89,-1,1,-26.002090256618715,41.633073382140616,58.70324531667132,-41.29675468332868,0.060808178272385056,0.0,0
400,7740.99,7810.0,7441.0,7541.89,-1,1,-39.60026007985971,41.63307338214063,58.70324531667132,-41.29675468332868,0.060808178272385056,-0.020021506545441548,0
401,7540.63,7541.85,7210.0,7390.89,-1,-1,-39.63173739129019,38.81602503928014,50.071171732531475,-49.928828267468525,0.032803997685903294,-0.013071497478652883,0
402,7391.5,7420.56,7151.1,7294.28,-1,-1,-34.53893856299874,37.08697691889297,48.11172232409105,-51.88827767590895,-0.028532919936285803,-0.00021523714472160282,0
403,7294.42,7400.0,7241.35,7292.71,-1,-1,-32.48782519582312,37.058087335775724,58.25543071161049,-41.74456928838951,-0.017087427842075367,-0.01349155526546375,0
404,7292.71,7750.0,7067.0,7194.32,-1,-1,-26.197831564389105,35.20717029684609,50.885393258426944,-49.114606741573056,-0.07046286151365438,0.02706023640872246,1
405,7194.59,7485.0,7150.0,7389.0,-1,1,-36.22405434158571,41.439673400860954,65.46816479400749,-34.53183520599251,-0.020272106859156036,0.0,0
406,7194.59,7485.0,7150.0,7389.0,-1,1,-43.44478956130496,41.439673400860954,65.46816479400749,-34.53183520599251,-0.020272106859156036,0.018740018947083437,1
407,7389.0,7590.03,7305.0,7527.47,-1,1,-57.2663891048507,45.744751500113026,75.84044943820227,-24.159550561797733,0.018479506527630626,-0.005215563795006872,0
408,7527.8,7619.62,7470.16,7488.21,-1,1,-63.02789636450996,44.74046567979205,64.17920792079208,-35.82079207920792,0.026586585653416143,0.002924597467218515,1
409,7487.31,7564.0,7374.86,7510.11,-1,1,-67.19490119361899,45.459768132247774,66.34752475247522,-33.652475247524784,0.029810591673054273,-0.022831889279917306,0
410,7510.11,7650.0,7273.0,7338.64,-1,-1,-57.65048908674035,40.96370625229192,34.692209450830184,-65.30779054916982,0.020060269768372913,-0.015603708589057352,0
411,7338.64,7407.6,7157.1,7224.13,-1,-1,-43.5160173376363,38.24349525862554,20.06768837803322,-79.93231162196678,-0.022312897550412762,0.0,0
412,7338.64,7407.6,7157.1,7224.13,-1,-1,-34.45411637207806,38.24349525862554,21.148048452220742,-78.85195154777925,-0.022312897550412762,-0.0019559448681018,0
413,7224.15,7275.5,7125.66,7210.0,-1,-1,-28.066372834008718,37.883479654327914,19.24629878869448,-80.75370121130551,-0.042174860876230694,-0.001653259361997228,0
414,7210.0,7295.0,7080.3,7198.08,-1,-1,-23.766663532068264,37.5622364374231,19.191800878477295,-80.8081991215227,-0.03874490699379426,0.00839112652262819,1
415,7197.76,7309.05,7190.76,7258.48,-1,-1,-25.562215917529045,40.32365163442772,28.035139092240055,-71.96486090775994,-0.03350550125098036,-0.02678659994930055,0
416,7257.37,7271.77,7012.0,7064.05,-1,-1,-14.763117689320609,34.963144506003914,7.052845528455309,-92.94715447154469,-0.037417014596710034,0.0077207834032884115,1
417,7064.14,7200.3,7008.35,7118.59,-1,-1,-12.49107865837692,37.47411946156793,14.864154250657297,-85.1358457493427,-0.014609371647520181,0.0,0
418,7064.14,7200.3,7008.35,7118.59,-1,-1,-12.173654096496534,37.47411946156793,17.180705992363414,-82.81929400763659,-0.014609371647520181,-0.031870075394144104,0
419,7119.6,7150.0,6836.0,6891.72,-1,-1,1.4080756737742206,31.590202214697598,6.845208845208877,-93.15479115479111,-0.04414424410540912,-0.038872734237606954,0
420,6891.44,6942.21,6560.0,6623.82,-1,-1,25.206867716219307,26.332383413094533,5.855045871559606,-94.14495412844039,-0.07977960789543881,0.0987360767653711,1
421,6623.84,7440.0,6435.0,7277.83,-1,1,-4.729649551521618,48.75553062910834,69.36872427983539,-30.631275720164616,0.0026658473950469472,-0.017523080368736288,0
422,7277.83,7380.0,7038.31,7150.3,-1,1,-16.89025915793144,45.826339111259216,58.872427983539104,-41.127572016460896,0.012209709727422654,0.005248730822482894,1
423,7151.31,7220.0,7079.5,7187.83,-1,1,-27.767042241330444,46.8385513303348,61.961316872427986,-38.03868312757202,0.009726645304758355,-0.007662952518353916,0
424,7188.01,7190.58,7105.0,7132.75,-1,1,-31.295528237578566,45.49502149264327,69.42786069651741,-30.572139303482587,0.001989157965271192,0.05168974098349155,1
425,7131.59,7518.54,7122.47,7501.44,-1,1,-57.00595747002575,54.83414658229512,98.42183952599808,-1.5781604740019164,0.08847138305096541,-0.02457528154594313,0
426,7500.71,7695.38,7265.84,7317.09,-1,1,-59.848166896521036,50.2022420463534,69.98603595740967,-30.013964042590327,0.10466317019484232,-0.008380380725124259,0
427,7317.3,7436.68,7157.04,7255.77,-1,1,-55.923106966107696,48.72779572994369,65.12083657309704,-34.87916342690297,-0.0030311232881229007,-0.007048183721369394,0
428,7255.77,7271.77,7128.86,7204.63,-1,-1,-48.48441557879228,47.475466960969534,61.063330106793195,-38.936669893206805,0.007598282589541687,-0.0003650430348262068,0
429,7205.01,7435.0,7157.12,7202.0,-1,-1,-42.21868564032481,47.407987311545654,60.85466287944905,-39.145337120550955,0.001971387748458168,0.007322965842821327,1
430,7202.0,7275.86,7076.42,7254.74,-1,1,-40.45396425200289,48.974240998768764,65.0391151874831,-34.96088481251688,0.017102800462654624,0.008463432183648312,1
431,7254.77,7365.01,7238.67,7316.14,-1,1,-42.063355636262585,50.810882016449945,69.91066186388234,-30.089338136117657,-0.024701923897278294,0.009854923497909951,1
432,7315.36,7528.45,7288.0,7388.24,-1,1,-46.29018669000497,52.95241005001249,75.63115885685266,-24.36884114314733,0.009723810968568055,-0.019252217036804353,0
433,7388.43,7408.24,7220.0,7246.0,-1,-1,-38.15181799031511,48.46917490946017,64.34567352703152,-35.65432647296848,-0.0013465145670274053,-0.007006624344465973,0
434,7246.0,7320.0,7145.01,7195.23,-1,-1,-28.440254373039387,46.94149350303785,60.317523286627804,-39.6824767133722,-0.0013047165503295166,0.0007810730164290458,1
435,7195.24,7255.0,7175.15,7200.85,-1,-1,-21.78559584177495,47.14010632715447,24.737090416546188,-75.2629095834538,-0.00015967786725904417,-0.032654478290757405,0
436,7200.77,7212.5,6924.74,6965.71,-1,-1,-1.9813998724028536,40.33668521772995,5.316360427696491,-94.6836395723035,-0.03984015967491595,0.054445275499554135,1
437,6965.49,7405.0,6871.04,7344.96,-1,1,-14.177915725125658,52.29531864981537,57.4908411577747,-42.5091588422253,0.003939235717195093,0.0012457521892561552,1
438,7345.0,7404.0,7272.21,7354.11,-1,1,-22.14126455958894,52.54246802246045,58.60082004997933,-41.39917995002067,-0.0046195034270678954,0.000630939705824396,1
439,7354.19,7495.0,7318.0,7358.75,-1,1,-26.69561232790125,52.67636112793979,59.16369459203725,-40.83630540796275,0.015560309136075076,0.05425513844063201,1
440,7357.64,7795.34,7346.76,7758.0,1,1,-53.99676145418253,62.48429994666689,95.96018608676835,-4.03981391323165,0.07821431698500263,0.049920082495488405,1
441,7758.9,8207.68,7723.71,8145.28,1,1,-93.23702666498328,69.16103621186952,95.33157768733537,-4.668422312664632,0.13115534971565848,-0.010963404572955193,0
442,8145.92,8455.0,7870.0,8055.98,1,1,-107.27673072872862,66.23390235598248,74.80870729058812,-25.19129270941188,0.15651957948292414,-0.02957057986737799,0
443,8054.72,8055.96,7750.0,7817.76,1,1,-95.03699493005846,59.05365628320897,59.76918609055786,-40.23081390944214,0.06437067050058819,0.048512617424940174,1
444,7817.74,8199.0,7672.0,8197.02,1,1,-106.15696503742802,65.47138863512868,83.7129725498119,-16.28702745018811,0.1146175403957788,-0.02159443309885789,0
445,8198.86,8286.34,8003.16,8020.01,1,1,-95.59361399757137,60.69025502271234,72.53781661153062,-27.46218338846939,0.08986037030745714,0.02056979978827944,1
446,8020.01,8197.0,7960.0,8184.98,1,1,-93.5998131444527,63.374687721279535,82.95285234475617,-17.047147655243847,0.05503738076823918,-0.00911914262466118,0
447,8184.97,8196.0,8055.89,8110.34,1,1,-81.57707532912437,61.333870976973344,78.24061213667012,-21.759387863329874,-0.004289600848589563,0.08626888638454133,1
448,8110.34,8880.0,8105.54,8810.01,1,1,-113.12737051622454,70.81984739842366,96.51610783689074,-3.4838921631092594,0.09359879244983238,0.0012939826402011967,1
449,8814.64,8916.48,8564.0,8821.41,1,1,-126.15285639471671,70.94492215610782,95.35210028160202,-4.647899718397984,0.12838076379934912,-0.011494761041602186,0
450,8820.01,8859.81,8586.0,8720.01,1,1,-119.39837283396838,68.14693184698996,90.39473169586987,-9.605268304130133,0.06380245503853836,0.02216396540829657,1
451,8720.15,9041.65,8672.44,8913.28,1,1,-119.13328677355258,70.53243662476237,92.74516231123977,-7.2548376887602295,0.11138016037386492,0.00030067494794261407,1
452,8913.27,8988.88,8806.38,8915.96,1,1,-110.51498818939496,70.56535533779358,92.70791634032427,-7.292083659675719,0.08930748761756285,-0.024031063396426022,0
453,8915.09,9198.98,8466.0,8701.7,1,1,-83.01635327524929,64.37381301592387,73.15221733919303,-26.847782660806978,0.07291432911567217,-0.006820506337842036,0
454,8701.72,8746.99,8521.28,8642.35,1,1,-54.82219644430211,62.731863470704354,63.547001270481644,-36.452998729518356,-0.019030625390890572,0.010839644309707408,1
455,8642.35,8789.0,8488.0,8736.03,1,1,-37.3111504590446,64.28055908443285,69.6819866664921,-30.318013333507906,-0.009678724829704005,-0.006143522858781392,0
456,8736.04,8818.0,8590.0,8682.36,1,1,-17.92545692909647,62.673680775452716,66.16720585731318,-33.832794142686815,-0.004317655599018767,-0.03200051598874043,0
457,8682.77,8691.81,8306.39,8404.52,1,-1,15.965860716019677,55.007592141349335,47.97181364523443,-52.02818635476557,-0.05707887556544843,0.0041025543398076625,1
458,8404.52,8528.02,8238.0,8439.0,1,-1,37.204461472516186,55.73126603693399,38.66083391176615,-61.33916608823385,-0.05349508073163172,0.0,0
459,8404.52,8528.02,8238.0,8439.0,1,-1,51.514858415354524,55.73126603693399,38.66083391176615,-61.33916608823385,-0.030189503200524118,-0.011662519255836057,0
460,8438.99,8451.26,8254.9,8340.58,1,-1,66.89613846507172,52.91380367545524,24.905300545013937,-75.09469945498607,-0.03491758607323245,0.032901788604629445,1
461,8340.01,8618.13,8293.66,8615.0,1,1,58.196067574125266,59.119524514779584,46.59240561896402,-53.40759438103598,-0.013854119090708324,0.0339605339524085,1
462,8614.39,9000.0,8535.0,8907.57,1,1,33.56741333100695,64.49252770120253,69.67574767424921,-30.324252325750795,0.025938800049755954,0.05238690237629329,1
463,8907.57,9400.0,8862.4,9374.21,1,1,-10.939141282679884,71.03216979907769,97.7805507745266,-2.219449225473397,0.11537720179141683,-0.007753186668529755,0
464,9375.34,9449.24,9216.0,9301.53,1,1,-31.12859664738278,68.90357204590205,87.80505927809524,-12.194940721904755,0.10220760753643804,0.0,0
465,9375.34,9449.24,9216.0,9301.53,1,1,-39.58552012945171,68.90357204590205,87.80505927809524,-12.194940721904755,0.10220760753643804,0.022757546339150503,1
466,9301.57,9578.0,9204.44,9513.21,1,1,-53.66409369028628,71.76187733928,95.16492537313427,-4.835074626865737,0.1405933400315085,-0.01685235582942035,0
467,9511.52,9530.22,9210.01,9352.89,1,1,-46.66570425640998,66.7570638580503,83.20074626865667,-16.799253731343327,0.08565177016831102,0.0033914650979538497,1
468,9351.71,9464.53,9281.0,9384.61,1,1,-38.97273346453346,67.24382670570523,85.56791044776124,-14.432089552238763,0.0535544486318941,-0.005658199967819688,0
469,9384.41,9477.03,9120.0,9331.51,1,1,-25.745849786730332,65.5144051191057,81.60522388059704,-18.39477611940297,-0.004555050505589155,-0.004208322125786812,0
470,9331.59,9618.79,9234.0,9292.24,1,1,-10.567710111595943,64.19939096629155,76.35049500648172,-23.649504993518267,-0.0009987604189849275,0.0,0
471,9331.59,9618.79,9234.0,9292.24,1,1,2.555742148947502,64.19939096629153,76.35049500648172,-23.649504993518267,-0.0009987604189849275,-0.01024726007937804,0
